site_code,plot_id,transect,abund,genus_species
CBHE_BA2D,CBHE_BA2D_P3,3,1,Amblyglyphidodon leucogaster
CBHE_FR2S,CBHE_FR2S_P3,3,3,Labropsis australis
CBHE_FR2S,CBHE_FR2S_P2,2,11,Pomacentrus moluccensis
CBHE_FR2S,CBHE_FR2S_P2,2,3,Halichoeres nebulosus
CBHE_FR2S,CBHE_FR2S_P2,2,2,Halichoeres nebulosus
CBHE_FR2S,CBHE_FR2S_P1,1,10,Cirrhilabrus punctatus
CBHE_FR2S,CBHE_FR2S_P1,1,1,Cirrhilabrus exquisitus
CBHE_FR2S,CBHE_FR2S_P2,2,1,Pomacentrus australis
CBHE_BA2D,CBHE_BA2D_P3,3,2,Pomacentrus wardi
CBHE_BA2D,CBHE_BA2D_P2,2,1,Amblyglyphidodon curacao
CBHE_BA2D,CBHE_BA2D_P2,2,60,Chromis nitida
CBHE_BA2D,CBHE_BA2D_P2,2,3,Chrysiptera rollandi
CBHE_BA2D,CBHE_BA2D_P1,1,3,Pomacentrus moluccensis
CBHE_BA2D,CBHE_BA2D_P1,1,1,Pomacentrus lepidogenys
CBHE_BA2D,CBHE_BA2D_P1,1,3,Pomacentrus brachialis
CBHE_BA2D,CBHE_BA2D_P1,1,10,Cirrhilabrus punctatus
CBHE_BA2D,CBHE_BA2D_P1,1,1,Amphiprion perideraion
CBHE_FR1D,CBHE_FR1D_P4,4,3,Amblyglyphidodon curacao
CBHE_FR1D,CBHE_FR1D_P4,4,2,Pomacentrus lepidogenys
CBHE_FR1D,CBHE_FR1D_P4,4,2,Pomacentrus lepidogenys
CBHE_BA2S,CBHE_BA2S_P4,4,1,Pomacentrus wardi
CBHE_BA2S,CBHE_BA2S_P4,4,1,Cirrhilabrus punctatus
CBHE_BA2S,CBHE_BA2S_P4,4,1,Chromis ternatensis
CBHE_FR1D,CBHE_FR1D_P4,4,1,Labroides dimidiatus
CBHE_FR1D,CBHE_FR1D_P4,4,1,Labroides dimidiatus
CBHE_FR1D,CBHE_FR1D_P4,4,1,Thalassoma lunare
CBHE_FR1D,CBHE_FR1D_P3,3,2,Amblyglyphidodon curacao
CBHE_FR1D,CBHE_FR1D_P3,3,4,Pomacentrus brachialis
CBHE_FR1D,CBHE_FR1D_P3,3,1,Pomacentrus wardi
CBHE_FR1D,CBHE_FR1D_P3,3,2,Cirrhilabrus punctatus
CBHE_FR1D,CBHE_FR1D_P2,2,2,Pomacentrus lepidogenys
CBHE_FR1D,CBHE_FR1D_P2,2,2,Pomacentrus amboinensis
CBHE_FR1D,CBHE_FR1D_P2,2,2,Cirrhilabrus punctatus
CBHE_FR1D,CBHE_FR1D_P2,2,1,Amphiprion perideraion
CBHE_FR1D,CBHE_FR1D_P1,1,4,Amblyglyphidodon curacao
CBHE_BA2S,CBHE_BA2S_P2,2,1,Plectroglyphidodon lacrymatus
CBHE_BA2S,CBHE_BA2S_P2,2,1,Labrichthys unilineatus
CBHE_BA2S,CBHE_BA2S_P2,2,1,Cirrhilabrus punctatus
CBHE_BA2S,CBHE_BA2S_P2,2,1,Thalassoma lutescens
CBHE_BA2S,CBHE_BA2S_P2,2,1,Acanthochromis polyacanthus
CBHE_BA2S,CBHE_BA2S_P1,1,1,Amblyglyphidodon curacao
CBHE_BA2S,CBHE_BA2S_P1,1,1,Labropsis australis
KENK_FL1S,KENK_FL1S_P4,4,1,Pomacentrus wardi
KENK_FL1S,KENK_FL1S_P2,2,1,Pomacentrus wardi
KENK_FL1S,KENK_FL1S_P2,2,50,Chromis nitida
KENK_FL1S,KENK_FL1S_P2,2,150,Chromis nitida
CBHE_FR1D,CBHE_FR1D_P1,1,3,Cirrhilabrus punctatus
CBHE_FR1S,CBHE_FR1S_P3,3,9,Pomacentrus lepidogenys
KENK_FL1S,KENK_FL1S_P2,2,70,Neopomacentrus bankieri
KENK_FL1S,KENK_FL1S_P2,2,1,Acanthochromis polyacanthus
KENK_FL1S,KENK_FL1S_P1,1,4,Pomacentrus moluccensis
KENK_FL1S,KENK_FL1S_P1,1,100,Neopomacentrus bankieri
KENK_BA1S,KENK_BA1S_P4,4,20,Chromis nitida
KENK_BA1S,KENK_BA1S_P4,4,4,Pomacentrus australis
KENK_BA1S,KENK_BA1S_P3,3,2,Pomacentrus moluccensis
KENK_BA1S,KENK_BA1S_P2,2,1,Halichoeres melanurus
KENK_BA1S,KENK_BA1S_P2,2,1,Halichoeres biocellatus
KENK_BA1S,KENK_BA1S_P1,1,1,Pomacentrus moluccensis
KENK_BA1S,KENK_BA1S_P1,1,10,Neopomacentrus bankieri
CBHE_FR1S,CBHE_FR1S_P3,3,1,Cirrhilabrus punctatus
CBHE_FR1S,CBHE_FR1S_P2,2,6,Pomacentrus lepidogenys
CBHE_FR1S,CBHE_FR1S_P2,2,8,Pomacentrus moluccensis
CBHE_FR1S,CBHE_FR1S_P2,2,1,Cirrhilabrus punctatus
CBHE_FR1S,CBHE_FR1S_P2,2,1,Pseudocheilinus hexataenia
CBHE_FR1S,CBHE_FR1S_P1,1,1,Pomacentrus coelestis
CBHE_FR1S,CBHE_FR1S_P1,1,2,Pomacentrus coelestis
CBHE_FR1S,CBHE_FR1S_P1,1,2,Chromis nitida
CBHE_FR1S,CBHE_FR1S_P1,1,1,Thalassoma lunare
CBHE_FR1S,CBHE_FR1S_P1,1,1,Cirrhilabrus punctatus
CBHE_FR1S,CBHE_FR1S_P1,1,1,Pseudolabrus guentheri
KEGK_BA1S,KEGK_BA1S_P4,4,1,Pomacentrus wardi
KEGK_BA1S,KEGK_BA1S_P4,4,1,Thalassoma lunare
KEGK_BA1S,KEGK_BA1S_P3,3,8,Pomacentrus moluccensis
KEGK_BA1S,KEGK_BA1S_P1,1,3,Pomacentrus wardi
KEGK_BA1S,KEGK_BA1S_P1,1,3,Pomacentrus australis
CBLM_BAS1,CBLM_BA1S_P4,4,3,Pomacentrus lepidogenys
CBLM_BAS1,CBLM_BA1S_P4,4,1,Thalassoma lunare
CBHE_FL1S,CBHE_FL1S_P4,4,2,Pomacentrus wardi
CBHE_FL1S,CBHE_FL1S_P4,4,2,Pomacentrus brachialis
CBHE_FL1S,CBHE_FL1S_P4,4,10,Chromis nitida
CBHE_FL1S,CBHE_FL1S_P4,4,1,Coris batuensis
KEHW_BA1S,KEHW_BA1S_P4,4,50,Neopomacentrus bankieri
KEHW_BA1S,KEHW_BA1S_P4,4,1,Pomacentrus moluccensis
KEHW_BA1S,KEHW_BA1S_P4,4,2,Pomacentrus moluccensis
KEHW_BA1S,KEHW_BA1S_P3,3,4,Pomacentrus wardi
KEHW_BA1S,KEHW_BA1S_P3,3,1,Pomacentrus australis
KEHW_BA1S,KEHW_BA1S_P2,2,2,Pomacentrus moluccensis
KEHW_BA1S,KEHW_BA1S_P2,2,1,Pseudolabrus guentheri
KEML_BA1S,KEML_BA1S_P4,4,1,Pomacentrus wardi
KEML_BA1S,KEML_BA1S_P3,3,1,Pomacentrus wardi
CBLM_BAS1,CBLM_BA1S_P3,3,4,Plectroglyphidodon lacrymatus
CBLM_BAS1,CBLM_BA1S_P2,2,2,Cirrhilabrus punctatus
CBLM_BAS1,CBLM_BA1S_P2,2,2,Amblyglyphidodon curacao
CBLM_BAS1,CBLM_BA1S_P2,2,1,Neoglyphidodon nigroris
CBLM_BAS1,CBLM_BA1S_P1,1,1,Pomacentrus bankanensis
CBLM_BAS1,CBLM_BA1S_P1,1,1,Neoglyphidodon nigroris
CBHE_FL1S,CBHE_FL1S_P4,4,1,Coris batuensis
CBHE_FL1S,CBHE_FL1S_P4,4,1,Thalassoma lunare
CBHE_FL1S,CBHE_FL1S_P4,4,1,Halichoeres melanurus
CBHE_FL1S,CBHE_FL1S_P3,3,5,Cirrhilabrus punctatus
CBHE_FL1S,CBHE_FL1S_P2,2,1,Pomacentrus amboinensis
CBHE_FL1S,CBHE_FL1S_P2,2,1,Pomacentrus brachialis
CBHE_FL1S,CBHE_FL1S_P2,2,3,Pomacentrus brachialis
CBHE_FL1S,CBHE_FL1S_P2,2,35,Neopomacentrus azysron
CBHE_FL1S,CBHE_FL1S_P1,1,7,Pomacentrus moluccensis
CBLM_BAS2,CBLM_BA2S_P4,4,2,Pomacentrus moluccensis
CBLM_BAS2,CBLM_BA2S_P4,4,1,Acanthochromis polyacanthus
CBLM_BAS2,CBLM_BA2S_P3,3,1,Pomacentrus vaiuli
CBLM_BAS2,CBLM_BA2S_P2,2,2,Pomacentrus moluccensis
CBLM_BAS2,CBLM_BA2S_P2,2,2,Labrichthys unilineatus
CBLM_BAS2,CBLM_BA2S_P2,2,1,Anampses neoguinaicus
CBLM_BAS2,CBLM_BA2S_P1,1,19,Pomacentrus moluccensis
CBLM_BAS2,CBLM_BA2S_P1,1,2,Labropsis australis
CBHE_FL1S,CBHE_FL1S_P1,1,2,Assessor macneilli
CBHE_FL1S,CBHE_FL1S_P1,1,1,Plectroglyphidodon lacrymatus
CBHE_FL1S,CBHE_FL1S_P1,1,1,Pomacentrus philippinus
CBHE_LA1S,CBHE_LA1S_P3,3,2,Pomacentrus moluccensis
CBLM_LA1S,CBLM_LA1S_P4,4,3,Amblyglyphidodon curacao
CBLM_LA1S,CBLM_LA1S_P4,4,1,Oxycheilinus orientalis
CBLM_LA1S,CBLM_LA1S_P4,4,1,Thalassoma lunare
CBLM_LA1S,CBLM_LA1S_P4,4,1,Dischistodus pseudochrysopoecilus
CBLM_LA1S,CBLM_LA1S_P4,4,2,Coris batuensis
CBLM_LA1S,CBLM_LA1S_P3,3,1,Stethojulis strigiventer
CBHE_LA1S,CBHE_LA1S_P3,3,1,Dischistodus prosopotaenia
CBHE_LA1S,CBHE_LA1S_P3,3,2,Assessor macneilli
CBHE_LA1S,CBHE_LA1S_P2,2,4,Acanthochromis polyacanthus
CBHE_LA1S,CBHE_LA1S_P2,2,1,Cirrhilabrus punctatus
CBHE_LA1S,CBHE_LA1S_P1,1,5,Acanthochromis polyacanthus
CBHE_LA1S,CBHE_LA1S_P1,1,1,Acanthochromis polyacanthus
CBHE_LA1S,CBHE_LA1S_P1,1,1,Pomacentrus wardi
CBLM_LA1S,CBLM_LA1S_P3,3,1,Halichoeres prosopeion
CBLM_LA1S,CBLM_LA1S_P2,2,5,Chrysiptera rollandi
CBLM_LA1S,CBLM_LA1S_P1,1,2,Pomacentrus amboinensis
CBHE_BA1D,CBHE_BA1D_P4,4,2,Pomacentrus moluccensis
CBHE_BA1D,CBHE_BA1D_P4,4,7,Pomacentrus brachialis
CBLM_FL1S,CBLM_FL1S_P4,4,1,Plectroglyphidodon lacrymatus
CBLM_FL1S,CBLM_FL1S_P3,3,11,Pomacentrus moluccensis
CBLM_FL1S,CBLM_FL1S_P1,1,1,Thalassoma lunare
CBHE_BA1D,CBHE_BA1D_P4,4,2,Thalassoma lunare
CBHE_BA1D,CBHE_BA1D_P4,4,2,Anampses neoguinaicus
CBHE_BA1D,CBHE_BA1D_P4,4,1,Anampses neoguinaicus
CBHE_BA1D,CBHE_BA1D_P2,2,3,Pomacentrus amboinensis
CBHE_BA1D,CBHE_BA1D_P2,2,3,Pomacentrus lepidogenys
CBHE_BA1D,CBHE_BA1D_P2,2,13,Pomacentrus coelestis
CBHE_BA1D,CBHE_BA1D_P2,2,1,Halichoeres biocellatus
CBHE_BA1D,CBHE_BA1D_P2,2,1,Thalassoma lutescens
CBHE_BA1D,CBHE_BA1D_P2,2,1,Halichoeres melanurus
CBHE_BA1D,CBHE_BA1D_P1,1,5,Pomacentrus moluccensis
CBHE_BA1D,CBHE_BA1D_P1,1,2,Pomacentrus brachialis
CBHE_BA1D,CBHE_BA1D_P1,1,1,Pomacentrus amboinensis
CBHE_BA1D,CBHE_BA1D_P1,1,6,Pomacentrus lepidogenys
CBHE_BA1D,CBHE_BA1D_P1,1,1,Labropsis australis
CBLM_FL2S,CBLM_FL2S_P4,4,1,Chromis atripectoralis
CBLM_FL2S,CBLM_FL2S_P3,3,5,Pomacentrus moluccensis
CBLM_FL2S,CBLM_FL2S_P3,3,27,Pomacentrus lepidogenys
CBLM_FL2S,CBLM_FL2S_P3,3,1,Chromis atripectoralis
CBLM_FL2S,CBLM_FL2S_P3,3,3,Neopomacentrus azysron
CBLM_FL2S,CBLM_FL2S_P3,3,1,Thalassoma amblycephalum
CBLM_FL2S,CBLM_FL2S_P3,3,1,Thalassoma lutescens
CBLM_FL2S,CBLM_FL2S_P3,3,2,Pomacentrus bankanensis
CBLM_FL2S,CBLM_FL2S_P1,1,1,Pomacentrus wardi
CBLM_FL2S,CBLM_FL2S_P1,1,1,Pomacentrus wardi
CBLM_FL2S,CBLM_FL2S_P1,1,1,Chromis atripectoralis
CBLM_FL2S,CBLM_FL2S_P1,1,1,Thalassoma lunare
CBLM_FL2S,CBLM_FL2S_P1,1,8,Cirrhilabrus punctatus
CBLM_FL2S,CBLM_FL2S_P1,1,1,Plectroglyphidodon johnstonianus
CBHE_BA1S,CBHE_BA1S_P4,4,1,Thalassoma lunare
CBHE_BA1S,CBHE_BA1S_P3,3,20,Pomacentrus lepidogenys
CBHE_BA1S,CBHE_BA1S_P3,3,2,Pomacentrus bankanensis
MO_FR2D,ONMO_FR2D_P1,1,6,Cirrhilabrus punctatus
MO_FR2D,ONMO_FR2D_P2,2,1,Neoglyphidodon nigroris
MO_FR2D,ONMO_FR2D_P3,3,1,Pomacentrus wardi
MO_FR2D,ONMO_FR2D_P4,4,1,Neoglyphidodon nigroris
MO_FR2D,ONMO_FR2D_P4,4,1,Labroides dimidiatus
MO_BA2D,ONMO_BA2D_P1,1,3,Amblyglyphidodon curacao
MO_BA2D,ONMO_BA2D_P1,1,1,Abudefduf whitleyi
MO_BA2D,ONMO_BA2D_P1,1,8,Pomacentrus brachialis
MO_BA2D,ONMO_BA2D_P1,1,16,Pomacentrus moluccensis
MO_BA2D,ONMO_BA2D_P1,1,1,Pomacentrus lepidogenys
MO_BA2D,ONMO_BA2D_P2,2,15,Pomacentrus brachialis
MO_BA2D,ONMO_BA2D_P2,2,18,Pomacentrus moluccensis
MO_BA2D,ONMO_BA2D_P3,3,1,Thalassoma lunare
MO_BA2D,ONMO_BA2D_P4,4,2,Chromis lepidolepis
MO_BA2S,ONMO_BA2S_P1,1,8,Dascyllus reticulatus
MO_BA2S,ONMO_BA2S_P1,1,1,Thalassoma lunare
MO_BA2S,ONMO_BA2S_P2,2,1,Chromis lepidolepis
MO_BA2S,ONMO_BA2S_P2,2,4,Chromis ternatensis
MO_BA2S,ONMO_BA2S_P2,2,3,Pomacentrus brachialis
MO_BA2S,ONMO_BA2S_P3,3,2,Pomacentrus moluccensis
MO_BA2S,ONMO_BA2S_P3,3,19,Pomacentrus lepidogenys
MO_LA1D,ONMO_LA1D_P1,1,1,Thalassoma lunare
MO_LA1D,ONMO_LA1D_P2,2,1,Chrysiptera rollandi
MO_LA1D,ONMO_LA1D_P3,3,1,Pomacentrus amboinensis
MO_LA1D,ONMO_LA1D_P4,4,1,Dischistodus prosopotaenia
MO_LA1S,ONMO_LA1S_P1,1,8,Pomacentrus moluccensis
MO_LA1S,ONMO_LA1S_P1,1,1,Halichoeres melanurus
MO_LA1S,ONMO_LA1S_P3,3,2,Neoglyphidodon melas
MO_LA1S,ONMO_LA1S_P4,4,1,Dascyllus trimaculatus
MO_LA1S,ONMO_LA1S_P4,4,1,Stegastes nigricans
MO_BA1D,ONMO_BA1D_P1,1,1,Amblyglyphidodon curacao
MO_BA1D,ONMO_BA1D_P1,1,1,Pomacentrus moluccensis
MO_BA1D,ONMO_BA1D_P1,1,1,Pseudochromis paccagnellae
MO_BA1D,ONMO_BA1D_P2,2,1,Chromis ternatensis
MO_BA1D,ONMO_BA1D_P2,2,3,Pomacentrus lepidogenys
MO_BA1D,ONMO_BA1D_P3,3,1,Amblyglyphidodon leucogaster
MO_BA1D,ONMO_BA1D_P4,4,1,Neoglyphidodon nigroris
MO_BA1S,ONMO_BA1S_P1,1,5,Pomacentrus lepidogenys
MO_BA1S,ONMO_BA1S_P1,1,1,Pomacentrus philippinus
MO_BA1S,ONMO_BA1S_P2,2,10,Chromis lepidolepis
MO_BA1S,ONMO_BA1S_P2,2,1,Chrysiptera talboti
MO_BA1S,ONMO_BA1S_P2,2,1,Labropsis australis
MO_BA1S,ONMO_BA1S_P2,2,1,Thalassoma hardwicke
MO_BA1S,ONMO_BA1S_P3,3,33,Neopomacentrus azysron
MO_BA1S,ONMO_BA1S_P3,3,1,Pomacentrus lepidogenys
MO_BA1S,ONMO_BA1S_P3,3,1,Labropsis australis
MO_FR2S,ONMO_FR2S_P1,1,2,Neoglyphidodon nigroris
MO_FR2S,ONMO_FR2S_P1,1,4,Plectroglyphidodon lacrymatus
MO_FR2S,ONMO_FR2S_P1,1,1,Stegastes apicalis
MO_FR2S,ONMO_FR2S_P3,3,1,Neoglyphidodon nigroris
MO_FR2S,ONMO_FR2S_P4,4,2,Pomacentrus wardi
MO_FR2S,ONMO_FR2S_P4,4,2,Pomacentrus lepidogenys
MO_FR1S,ONMO_FR1S_P2,2,1,Amblyglyphidodon curacao
MO_FR1S,ONMO_FR1S_P2,2,1,Thalassoma hardwicke
MO_FR2D,ONMO_FR2D_P1,1,3,Pomacentrus wardi
OCDA_FR1S,OCDA_FR1S_P2,2,5,Pomacentrus lepidogenys
OCDA_BA1D,OCDA_BA1D_P4,4,33,Chromis atripectoralis
OCDA_BA1D,OCDA_BA1D_P2,2,2,Chrysiptera rollandi
OCDA_BA1D,OCDA_BA1D_P4,4,6,Dascyllus reticulatus
OCDA_BA1D,OCDA_BA1D_P3,3,13,Dascyllus reticulatus
OCDA_BA1S,OCDA_BA1S_P2,2,10,Pomacentrus lepidogenys
OCDA_BA1S,OCDA_BA1S_P2,2,11,Pomacentrus lepidogenys
OCDA_BA1S,OCDA_BA1S_P1,1,10,Pomacentrus lepidogenys
OCDA_BA1S,OCDA_BA1S_P4,4,3,Pomacentrus moluccensis
OCDA_FR1S,OCDA_FR1S_P1,1,1,Pomacentrus wardi
OCDA_FR1S,OCDA_FR1S_P4,4,5,Pomacentrus chrysurus
OCDA_FR1S,OCDA_FR1S_P2,2,4,Pomacentrus chrysurus
OCDA_FR1S,OCDA_FR1S_P3,3,2,Acanthochromis polyacanthus
OCDA_FR1S,OCDA_FR1S_P2,2,1,Amblyglyphidodon curacao
OCDA_BA1S,OCDA_BA1S_P1,1,1,Pomacentrus wardi
OCDA_BA1S,OCDA_BA1S_P1,1,5,Pomacentrus brachialis
OCDA_BA1S,OCDA_BA1S_P1,1,4,Pomacentrus brachialis
OCDA_BA1S,OCDA_BA1S_P3,3,3,Amblyglyphidodon curacao
OCDA_BA1S,OCDA_BA1S_P2,2,8,Chromis ternatensis
OCDA_BA1S,OCDA_BA1S_P3,3,11,Neopomacentrus azysron
OCCH_BA2S,OCCH_BA2S_P4,4,5,Pomacentrus moluccensis
OCCH_BA2S,OCCH_BA2S_P2,2,4,Pomacentrus lepidogenys
OCCH_BA2S,OCCH_BA2S_P1,1,3,Pomacentrus brachialis
OCCH_BA2S,OCCH_BA2S_P4,4,3,Chromis atripectoralis
OCCH_BA2S,OCCH_BA2S_P1,1,1,Dascyllus reticulatus
OCCH_BA2S,OCCH_BA2S_P4,4,2,Neopomacentrus azysron
OCCH_BA2S,OCCH_BA2S_P2,2,1,Plectroglyphidodon leucozonus
OCCH_BA2S,OCCH_BA2S_P1,1,3,Plectroglyphidodon leucozonus
OCDA_BA2D,OCDA_BA2D_P4,4,1,Pomacentrus moluccensis
OCDA_BA2D,OCDA_BA2D_P2,2,5,Pomacentrus brachialis
OCCH_FL1S,OCCH_FL1S_P4,4,50,Acanthochromis polyacanthus
OCCH_FL1S,OCCH_FL1S_P3,3,2,Pomacentrus bankanensis
OCCH_FL1S,OCCH_FL1S_P4,4,1,Pomacentrus wardi
OCCH_FL1S,OCCH_FL1S_P3,3,1,Pomacentrus wardi
OCCH_BA1S,OCCH_BA1S_P4,4,6,Pomacentrus bankanensis
OCCH_BA1S,OCCH_BA1S_P2,2,2,Pomacentrus lepidogenys
OCDA_BA2D,OCDA_BA2D_P2,2,1,Amblyglyphidodon curacao
OCDA_BA2S,OCDA_BA2S_P4,4,3,Pomacentrus adelus
OCDA_BA2S,OCDA_BA2S_P4,4,2,Neoglyphidodon nigroris
OCCH_BA1S,OCCH_BA1S_P3,3,3,Pomacentrus wardi
OCCH_BA1S,OCCH_BA1S_P1,1,1,Pomacentrus wardi
OCCH_BA1S,OCCH_BA1S_P2,2,1,Acanthochromis polyacanthus
OCCH_BA1S,OCCH_BA1S_P3,3,2,Neoglyphidodon polyacanthus
OCCH_BA1S,OCCH_BA1S_P3,3,1,Dischistodus melanotus
OCDA_BA2S,OCDA_BA2S_P2,2,1,Acanthochromis polyacanthus
OCDA_BA2S,OCDA_BA2S_P1,1,1,Acanthochromis polyacanthus
OCDA_BA2S,OCDA_BA2S_P1,1,1,Amblyglyphidodon curacao
OCDA_BA2S,OCDA_BA2S_P3,3,58,Neopomacentrus azysron
OCDA_BA2S,OCDA_BA2S_P1,1,1,Amphiprion chrysopterus
PAPE_FR1S,PAPE_FR1S_P4,4,30,Pomacentrus moluccensis
PAPE_FR1S,PAPE_FR1S_P4,4,1,Pomacentrus wardi
PAPE_FR1S,PAPE_FR1S_P4,4,1,Pomacentrus wardi
PAPE_FR1S,PAPE_FR1S_P3,3,1,Pomacentrus wardi
PAPE_FR1S,PAPE_FR1S_P3,3,1,Pomacentrus wardi
PAPE_FR1S,PAPE_FR1S_P2,2,20,Neopomacentrus azysron
PAPE_FR1S,PAPE_FR1S_P2,2,1,Pomacentrus nagasakiensis
OCDA_FL1D,OCDA_FL1D_P4,4,2,Pomacentrus moluccensis
OCDA_FL1D,OCDA_FL1D_P2,2,5,Pomacentrus brachialis
OCDA_FL1D,OCDA_FL1D_P1,1,2,Amblyglyphidodon curacao
OCDA_FL1D,OCDA_FL1D_P3,3,2,Amblyglyphidodon leucogaster
PAOR_FL1S,PAOR_FL1S_P3,3,38,Pomacentrus moluccensis
PAOR_FL1S,PAOR_FL1S_P3,3,2,Pomacentrus wardi
PAOR_FL1S,PAOR_FL1S_P1,1,22,Chromis atripectoralis
PAOR_FL1S,PAOR_FL1S_P3,3,5,Acanthochromis polyacanthus
PAOR_FL1D,PAOR_FL1D_P4,4,2,Acanthochromis polyacanthus
PAOR_FL1D,PAOR_FL1D_P4,4,1,Stegastes apicalis
OCDA_FL1D,OCDA_FL1D_P2,2,1,Pomacentrus spp
OCDA_FL1S,OCDA_FL1S_P2,2,3,Pomacentrus brachialis
PAOR_FL1D,PAOR_FL1D_P3,3,1,Amblyglyphidodon curacao
PAOR_FL1D,PAOR_FL1D_P2,2,25,Neopomacentrus azysron
PAPE_BA2S,PAPE_BA2S_P3,3,22,Pomacentrus moluccensis
PAPE_BA2S,PAPE_BA2S_P3,3,20,Pomacentrus moluccensis
PAPE_BA2S,PAPE_BA2S_P1,1,35,Pomacentrus moluccensis
PAPE_BA2S,PAPE_BA2S_P3,3,1,Pomacentrus chrysurus
PAPE_BA2S,PAPE_BA2S_P2,2,2,Chromis atripectoralis
PAPE_BA2S,PAPE_BA2S_P4,4,2,Pomacentrus wardi
PAPE_BA2S,PAPE_BA2S_P1,1,1,Pomacentrus wardi
PAPE_BA2S,PAPE_BA2S_P2,2,2,Acanthochromis polyacanthus
PAPE_BA2S,PAPE_BA2S_P2,2,50,Neopomacentrus azysron
PAPE_BA2S,PAPE_BA2S_P2,2,2,Chrysiptera rollandi
OCDA_FL1S,OCDA_FL1S_P1,1,2,Plectroglyphidodon leucozonus
OCDA_FL1S,OCDA_FL1S_P1,1,9,Plectroglyphidodon leucozonus
OCDA_FL1S,OCDA_FL1S_P3,3,1,Stegastes apicalis
OCDA_FL1S,OCDA_FL1S_P3,3,23,Chromis atripectoralis
OCDA_FL1S,OCDA_FL1S_P3,3,1,Scarus altipinnis
PAPE_FR1D,PAPE_FR1D_P2,2,1,Acanthochromis polyacanthus
PAPE_FR1D,PAPE_FR1D_P4,4,10,Pomacentrus wardi
PAPE_FR1D,PAPE_FR1D_P3,3,1,Pomacentrus nagasakiensis
PAPE_FR1D,PAPE_FR1D_P3,3,1,Pomacentrus spp
PAPE_FR1D,PAPE_FR1D_P1,1,1,Pomacentrus amboinensis
OCLB_BA1S,OCLB_BA1S_P4,4,9,Pomacentrus brachialis
OCLB_BA1S,OCLB_BA1S_P4,4,7,Pomacentrus brachialis
OCLB_BA1S,OCLB_BA1S_P3,3,13,Pomacentrus brachialis
OCLB_BA1S,OCLB_BA1S_P2,2,3,Pomacentrus lepidogenys
OCLB_BA1S,OCLB_BA1S_P4,4,6,Pomacentrus moluccensis
OCLB_BA1S,OCLB_BA1S_P4,4,5,Pomacentrus moluccensis
OCLB_BA1S,OCLB_BA1S_P3,3,5,Pomacentrus moluccensis
OCLB_BA1S,OCLB_BA1S_P2,2,2,Pomacentrus wardi
OCLB_BA1S,OCLB_BA1S_P3,3,1,Pomacentrus amboinensis
OCLB_BA1S,OCLB_BA1S_P4,4,2,Acanthochromis polyacanthus
OCLB_BA1S,OCLB_BA1S_P2,2,1,Acanthochromis polyacanthus
OCLB_BA1S,OCLB_BA1S_P3,3,1,Dischistodus melanotus
OCLB_BA1S,OCLB_BA1S_P1,1,10,Chromis atripectoralis
PAPE_BA1S,PAPE_BA1S_P3,3,20,Neopomacentrus azysron
PAPE_BA1S,PAPE_BA1S_P3,3,6,Chromis atripectoralis
PAPE_BA1S,PAPE_BA1S_P3,3,5,Acanthochromis polyacanthus
OCLB_FL1S,OCLB_FL1S_P1,1,3,Pomacentrus brachialis
OCLB_FL1S,OCLB_FL1S_P3,3,9,Pomacentrus moluccensis
OCLB_FL1S,OCLB_FL1S_P3,3,2,Pomacentrus moluccensis
PAPE_BA1S,PAPE_BA1S_P3,3,2,Pomacanthus spp
PAPE_BA1S,PAPE_BA1S_P2,2,2,Pomacentrus chrysurus
PAPE_BA1D,PAPE_BA1D_P3,3,2,Pomacentrus nagasakiensis
PAPE_BA1D,PAPE_BA1D_P3,3,4,Pomacentrus moluccensis
PAPE_BA1D,PAPE_BA1D_P1,1,6,Pomacentrus moluccensis
PAPE_BA1D,PAPE_BA1D_P1,1,1,Pomacentrus moluccensis
PAPE_BA1D,PAPE_BA1D_P1,1,2,Pomacentrus amboinensis
PAPE_BA1D,PAPE_BA1D_P4,4,1,Pomacentrus chrysurus
PAPE_BA1D,PAPE_BA1D_P3,3,2,Pomacentrus chrysurus
OCLB_FL1S,OCLB_FL1S_P1,1,3,Pomacentrus amboinensis
OCLB_FL1S,OCLB_FL1S_P4,4,1,Amblyglyphidodon curacao
OCLB_FL1S,OCLB_FL1S_P1,1,1,Amblyglyphidodon curacao
OCLB_FL1S,OCLB_FL1S_P4,4,3,Dascyllus reticulatus
OCLB_FL1S,OCLB_FL1S_P2,2,1,Acanthochromis polyacanthus
PAPE_BA2D,PAPE_BA2D_P2,2,3,Pomacentrus nagasakiensis
PAPE_BA2D,PAPE_BA2D_P2,2,1,Amblyglyphidodon curacao
PAPE_BA2D,PAPE_BA2D_P4,4,2,Pomacentrus moluccensis
PAPE_BA2D,PAPE_BA2D_P2,2,2,Acanthochromis polyacanthus
OCLB_LA1S,OCLB_LA1S_P4,4,19,Pomacentrus moluccensis
OCLB_LA1S,OCLB_LA1S_P2,2,5,Pomacentrus moluccensis
OCLB_LA1S,OCLB_LA1S_P3,3,8,Pomacentrus moluccensis
OCLB_LA1S,OCLB_LA1S_P4,4,1,Pomacentrus amboinensis
OCLB_LA1S,OCLB_LA1S_P4,4,2,Pomacentrus brachialis
OCLB_LA1S,OCLB_LA1S_P1,1,2,Pomacentrus wardi
OCLB_LA1S,OCLB_LA1S_P1,1,1,Dischistodus perspicillatus
